SampleUniqueStr	Sample1	Sample2	Sim_NumSNPs	Sim_SNPs_selectionMethod	Sample2_fraction	Sim_reads_per_SNP	Replicate	ibd_m1	ibd_m2	sim_pops
Sim11549	I8_BC	I2_BC	2000000	Random	0	0.5	1	4	100	SAS
Sim11550	I8_BC	I2_BC	2000000	Random	0.0001	0.5	1	4	100	SAS
Sim11551	I8_BC	I2_BC	2000000	Random	0.0002	0.5	1	4	100	SAS
Sim11552	I8_BC	I2_BC	2000000	Random	0.0003	0.5	1	4	100	SAS
Sim11553	I8_BC	I2_BC	2000000	Random	0.0004	0.5	1	4	100	SAS
Sim11554	I8_BC	I2_BC	2000000	Random	0.0005	0.5	1	4	100	SAS
Sim11555	I8_BC	I2_BC	2000000	Random	0.0006	0.5	1	4	100	SAS
Sim11556	I8_BC	I2_BC	2000000	Random	0.0007	0.5	1	4	100	SAS
Sim11557	I8_BC	I2_BC	2000000	Random	0.0008	0.5	1	4	100	SAS
Sim11558	I8_BC	I2_BC	2000000	Random	0.0009	0.5	1	4	100	SAS
Sim11559	I8_BC	I2_BC	2000000	Random	0.001	0.5	1	4	100	SAS
Sim11560	I8_BC	I2_BC	2000000	Random	0.002	0.5	1	4	100	SAS
Sim11561	I8_BC	I2_BC	2000000	Random	0.003	0.5	1	4	100	SAS
Sim11562	I8_BC	I2_BC	2000000	Random	0.004	0.5	1	4	100	SAS
Sim11563	I8_BC	I2_BC	2000000	Random	0.005	0.5	1	4	100	SAS
Sim11564	I8_BC	I2_BC	2000000	Random	0.006	0.5	1	4	100	SAS
Sim11565	I8_BC	I2_BC	2000000	Random	0.007	0.5	1	4	100	SAS
Sim11566	I8_BC	I2_BC	2000000	Random	0.008	0.5	1	4	100	SAS
Sim11567	I8_BC	I2_BC	2000000	Random	0.009	0.5	1	4	100	SAS
Sim11568	I8_BC	I2_BC	2000000	Random	0.01	0.5	1	4	100	SAS
Sim11569	I8_BC	I2_BC	2000000	Random	0.011	0.5	1	4	100	SAS
Sim11570	I8_BC	I2_BC	2000000	Random	0.012	0.5	1	4	100	SAS
Sim11571	I8_BC	I2_BC	2000000	Random	0.013	0.5	1	4	100	SAS
Sim11572	I8_BC	I2_BC	2000000	Random	0.014	0.5	1	4	100	SAS
Sim11573	I8_BC	I2_BC	2000000	Random	0.015	0.5	1	4	100	SAS
Sim11574	I8_BC	I2_BC	2000000	Random	0.016	0.5	1	4	100	SAS
Sim11575	I8_BC	I2_BC	2000000	Random	0.017	0.5	1	4	100	SAS
Sim11576	I8_BC	I2_BC	2000000	Random	0.018	0.5	1	4	100	SAS
Sim11577	I8_BC	I2_BC	2000000	Random	0.019	0.5	1	4	100	SAS
Sim11578	I8_BC	I2_BC	2000000	Random	0.02	0.5	1	4	100	SAS
Sim11579	I8_BC	I2_BC	2000000	Random	0.0225	0.5	1	4	100	SAS
Sim11580	I8_BC	I2_BC	2000000	Random	0.025	0.5	1	4	100	SAS
Sim11581	I8_BC	I2_BC	2000000	Random	0.0275	0.5	1	4	100	SAS
Sim11582	I8_BC	I2_BC	2000000	Random	0.03	0.5	1	4	100	SAS
Sim11583	I8_BC	I2_BC	2000000	Random	0.0325	0.5	1	4	100	SAS
Sim11584	I8_BC	I2_BC	2000000	Random	0.035	0.5	1	4	100	SAS
Sim11585	I8_BC	I2_BC	2000000	Random	0.0375	0.5	1	4	100	SAS
Sim11586	I8_BC	I2_BC	2000000	Random	0.04	0.5	1	4	100	SAS
Sim11587	I8_BC	I2_BC	2000000	Random	0.0425	0.5	1	4	100	SAS
Sim11588	I8_BC	I2_BC	2000000	Random	0.045	0.5	1	4	100	SAS
Sim11589	I8_BC	I2_BC	2000000	Random	0.0475	0.5	1	4	100	SAS
Sim11590	I8_BC	I2_BC	2000000	Random	0.05	0.5	1	4	100	SAS
Sim11591	I8_BC	I2_BC	2000000	Random	0.06	0.5	1	4	100	SAS
Sim11592	I8_BC	I2_BC	2000000	Random	0.07	0.5	1	4	100	SAS
Sim11593	I8_BC	I2_BC	2000000	Random	0.08	0.5	1	4	100	SAS
Sim11594	I8_BC	I2_BC	2000000	Random	0.09	0.5	1	4	100	SAS
Sim11595	I8_BC	I2_BC	2000000	Random	0.1	0.5	1	4	100	SAS
Sim11596	I8_BC	I2_BC	2000000	Random	0.15	0.5	1	4	100	SAS
Sim11597	I8_BC	I2_BC	2000000	Random	0.2	0.5	1	4	100	SAS
Sim11598	I8_BC	I2_BC	2000000	Random	0.25	0.5	1	4	100	SAS
Sim11599	I8_BC	I2_BC	2000000	Random	0.3	0.5	1	4	100	SAS
Sim11600	I8_BC	I2_BC	2000000	Random	0.35	0.5	1	4	100	SAS
Sim11601	I8_BC	I2_BC	2000000	Random	0.4	0.5	1	4	100	SAS
Sim11602	I8_BC	I2_BC	2000000	Random	0.45	0.5	1	4	100	SAS
Sim11603	I8_BC	I2_BC	2000000	Random	0.5	0.5	1	4	100	SAS
Sim11604	I8_BC	I2_BC	2000000	Random	0.6	0.5	1	4	100	SAS
Sim11605	I8_BC	I2_BC	2000000	Random	0.7	0.5	1	4	100	SAS
Sim11606	I8_BC	I2_BC	2000000	Random	0.8	0.5	1	4	100	SAS
Sim11607	I8_BC	I2_BC	2000000	Random	0.9	0.5	1	4	100	SAS
Sim11608	I8_BC	I2_BC	2000000	Random	0.95	0.5	1	4	100	SAS
Sim11609	I8_BC	I2_BC	2000000	Random	1	0.5	1	4	100	SAS
Sim11610	I8_BC	I3_BC	2000000	Random	0	0.5	1	4	100	MXL
Sim11611	I8_BC	I3_BC	2000000	Random	0.0001	0.5	1	4	100	MXL
Sim11612	I8_BC	I3_BC	2000000	Random	0.0002	0.5	1	4	100	MXL
Sim11613	I8_BC	I3_BC	2000000	Random	0.0003	0.5	1	4	100	MXL
Sim11614	I8_BC	I3_BC	2000000	Random	0.0004	0.5	1	4	100	MXL
Sim11615	I8_BC	I3_BC	2000000	Random	0.0005	0.5	1	4	100	MXL
Sim11616	I8_BC	I3_BC	2000000	Random	0.0006	0.5	1	4	100	MXL
Sim11617	I8_BC	I3_BC	2000000	Random	0.0007	0.5	1	4	100	MXL
Sim11618	I8_BC	I3_BC	2000000	Random	0.0008	0.5	1	4	100	MXL
Sim11619	I8_BC	I3_BC	2000000	Random	0.0009	0.5	1	4	100	MXL
Sim11620	I8_BC	I3_BC	2000000	Random	0.001	0.5	1	4	100	MXL
Sim11621	I8_BC	I3_BC	2000000	Random	0.002	0.5	1	4	100	MXL
Sim11622	I8_BC	I3_BC	2000000	Random	0.003	0.5	1	4	100	MXL
Sim11623	I8_BC	I3_BC	2000000	Random	0.004	0.5	1	4	100	MXL
Sim11624	I8_BC	I3_BC	2000000	Random	0.005	0.5	1	4	100	MXL
Sim11625	I8_BC	I3_BC	2000000	Random	0.006	0.5	1	4	100	MXL
Sim11626	I8_BC	I3_BC	2000000	Random	0.007	0.5	1	4	100	MXL
Sim11627	I8_BC	I3_BC	2000000	Random	0.008	0.5	1	4	100	MXL
Sim11628	I8_BC	I3_BC	2000000	Random	0.009	0.5	1	4	100	MXL
Sim11629	I8_BC	I3_BC	2000000	Random	0.01	0.5	1	4	100	MXL
Sim11630	I8_BC	I3_BC	2000000	Random	0.011	0.5	1	4	100	MXL
Sim11631	I8_BC	I3_BC	2000000	Random	0.012	0.5	1	4	100	MXL
Sim11632	I8_BC	I3_BC	2000000	Random	0.013	0.5	1	4	100	MXL
Sim11633	I8_BC	I3_BC	2000000	Random	0.014	0.5	1	4	100	MXL
Sim11634	I8_BC	I3_BC	2000000	Random	0.015	0.5	1	4	100	MXL
Sim11635	I8_BC	I3_BC	2000000	Random	0.016	0.5	1	4	100	MXL
Sim11636	I8_BC	I3_BC	2000000	Random	0.017	0.5	1	4	100	MXL
Sim11637	I8_BC	I3_BC	2000000	Random	0.018	0.5	1	4	100	MXL
Sim11638	I8_BC	I3_BC	2000000	Random	0.019	0.5	1	4	100	MXL
Sim11639	I8_BC	I3_BC	2000000	Random	0.02	0.5	1	4	100	MXL
Sim11640	I8_BC	I3_BC	2000000	Random	0.0225	0.5	1	4	100	MXL
Sim11641	I8_BC	I3_BC	2000000	Random	0.025	0.5	1	4	100	MXL
Sim11642	I8_BC	I3_BC	2000000	Random	0.0275	0.5	1	4	100	MXL
Sim11643	I8_BC	I3_BC	2000000	Random	0.03	0.5	1	4	100	MXL
Sim11644	I8_BC	I3_BC	2000000	Random	0.0325	0.5	1	4	100	MXL
Sim11645	I8_BC	I3_BC	2000000	Random	0.035	0.5	1	4	100	MXL
Sim11646	I8_BC	I3_BC	2000000	Random	0.0375	0.5	1	4	100	MXL
Sim11647	I8_BC	I3_BC	2000000	Random	0.04	0.5	1	4	100	MXL
Sim11648	I8_BC	I3_BC	2000000	Random	0.0425	0.5	1	4	100	MXL
Sim11649	I8_BC	I3_BC	2000000	Random	0.045	0.5	1	4	100	MXL
Sim11650	I8_BC	I3_BC	2000000	Random	0.0475	0.5	1	4	100	MXL
Sim11651	I8_BC	I3_BC	2000000	Random	0.05	0.5	1	4	100	MXL
Sim11652	I8_BC	I3_BC	2000000	Random	0.06	0.5	1	4	100	MXL
Sim11653	I8_BC	I3_BC	2000000	Random	0.07	0.5	1	4	100	MXL
Sim11654	I8_BC	I3_BC	2000000	Random	0.08	0.5	1	4	100	MXL
Sim11655	I8_BC	I3_BC	2000000	Random	0.09	0.5	1	4	100	MXL
Sim11656	I8_BC	I3_BC	2000000	Random	0.1	0.5	1	4	100	MXL
Sim11657	I8_BC	I3_BC	2000000	Random	0.15	0.5	1	4	100	MXL
Sim11658	I8_BC	I3_BC	2000000	Random	0.2	0.5	1	4	100	MXL
Sim11659	I8_BC	I3_BC	2000000	Random	0.25	0.5	1	4	100	MXL
Sim11660	I8_BC	I3_BC	2000000	Random	0.3	0.5	1	4	100	MXL
Sim11661	I8_BC	I3_BC	2000000	Random	0.35	0.5	1	4	100	MXL
Sim11662	I8_BC	I3_BC	2000000	Random	0.4	0.5	1	4	100	MXL
Sim11663	I8_BC	I3_BC	2000000	Random	0.45	0.5	1	4	100	MXL
Sim11664	I8_BC	I3_BC	2000000	Random	0.5	0.5	1	4	100	MXL
Sim11665	I8_BC	I3_BC	2000000	Random	0.6	0.5	1	4	100	MXL
Sim11666	I8_BC	I3_BC	2000000	Random	0.7	0.5	1	4	100	MXL
Sim11667	I8_BC	I3_BC	2000000	Random	0.8	0.5	1	4	100	MXL
Sim11668	I8_BC	I3_BC	2000000	Random	0.9	0.5	1	4	100	MXL
Sim11669	I8_BC	I3_BC	2000000	Random	0.95	0.5	1	4	100	MXL
Sim11670	I8_BC	I3_BC	2000000	Random	1	0.5	1	4	100	MXL
Sim11671	I2_BC	I3_BC	2000000	Random	0	0.5	1	4	100	MXL
Sim11672	I2_BC	I3_BC	2000000	Random	0.0001	0.5	1	4	100	MXL
Sim11673	I2_BC	I3_BC	2000000	Random	0.0002	0.5	1	4	100	MXL
Sim11674	I2_BC	I3_BC	2000000	Random	0.0003	0.5	1	4	100	MXL
Sim11675	I2_BC	I3_BC	2000000	Random	0.0004	0.5	1	4	100	MXL
Sim11676	I2_BC	I3_BC	2000000	Random	0.0005	0.5	1	4	100	MXL
Sim11677	I2_BC	I3_BC	2000000	Random	0.0006	0.5	1	4	100	MXL
Sim11678	I2_BC	I3_BC	2000000	Random	0.0007	0.5	1	4	100	MXL
Sim11679	I2_BC	I3_BC	2000000	Random	0.0008	0.5	1	4	100	MXL
Sim11680	I2_BC	I3_BC	2000000	Random	0.0009	0.5	1	4	100	MXL
Sim11681	I2_BC	I3_BC	2000000	Random	0.001	0.5	1	4	100	MXL
Sim11682	I2_BC	I3_BC	2000000	Random	0.002	0.5	1	4	100	MXL
Sim11683	I2_BC	I3_BC	2000000	Random	0.003	0.5	1	4	100	MXL
Sim11684	I2_BC	I3_BC	2000000	Random	0.004	0.5	1	4	100	MXL
Sim11685	I2_BC	I3_BC	2000000	Random	0.005	0.5	1	4	100	MXL
Sim11686	I2_BC	I3_BC	2000000	Random	0.006	0.5	1	4	100	MXL
Sim11687	I2_BC	I3_BC	2000000	Random	0.007	0.5	1	4	100	MXL
Sim11688	I2_BC	I3_BC	2000000	Random	0.008	0.5	1	4	100	MXL
Sim11689	I2_BC	I3_BC	2000000	Random	0.009	0.5	1	4	100	MXL
Sim11690	I2_BC	I3_BC	2000000	Random	0.01	0.5	1	4	100	MXL
Sim11691	I2_BC	I3_BC	2000000	Random	0.011	0.5	1	4	100	MXL
Sim11692	I2_BC	I3_BC	2000000	Random	0.012	0.5	1	4	100	MXL
Sim11693	I2_BC	I3_BC	2000000	Random	0.013	0.5	1	4	100	MXL
Sim11694	I2_BC	I3_BC	2000000	Random	0.014	0.5	1	4	100	MXL
Sim11695	I2_BC	I3_BC	2000000	Random	0.015	0.5	1	4	100	MXL
Sim11696	I2_BC	I3_BC	2000000	Random	0.016	0.5	1	4	100	MXL
Sim11697	I2_BC	I3_BC	2000000	Random	0.017	0.5	1	4	100	MXL
Sim11698	I2_BC	I3_BC	2000000	Random	0.018	0.5	1	4	100	MXL
Sim11699	I2_BC	I3_BC	2000000	Random	0.019	0.5	1	4	100	MXL
Sim11700	I2_BC	I3_BC	2000000	Random	0.02	0.5	1	4	100	MXL
Sim11701	I2_BC	I3_BC	2000000	Random	0.0225	0.5	1	4	100	MXL
Sim11702	I2_BC	I3_BC	2000000	Random	0.025	0.5	1	4	100	MXL
Sim11703	I2_BC	I3_BC	2000000	Random	0.0275	0.5	1	4	100	MXL
Sim11704	I2_BC	I3_BC	2000000	Random	0.03	0.5	1	4	100	MXL
Sim11705	I2_BC	I3_BC	2000000	Random	0.0325	0.5	1	4	100	MXL
Sim11706	I2_BC	I3_BC	2000000	Random	0.035	0.5	1	4	100	MXL
Sim11707	I2_BC	I3_BC	2000000	Random	0.0375	0.5	1	4	100	MXL
Sim11708	I2_BC	I3_BC	2000000	Random	0.04	0.5	1	4	100	MXL
Sim11709	I2_BC	I3_BC	2000000	Random	0.0425	0.5	1	4	100	MXL
Sim11710	I2_BC	I3_BC	2000000	Random	0.045	0.5	1	4	100	MXL
Sim11711	I2_BC	I3_BC	2000000	Random	0.0475	0.5	1	4	100	MXL
Sim11712	I2_BC	I3_BC	2000000	Random	0.05	0.5	1	4	100	MXL
Sim11713	I2_BC	I3_BC	2000000	Random	0.06	0.5	1	4	100	MXL
Sim11714	I2_BC	I3_BC	2000000	Random	0.07	0.5	1	4	100	MXL
Sim11715	I2_BC	I3_BC	2000000	Random	0.08	0.5	1	4	100	MXL
Sim11716	I2_BC	I3_BC	2000000	Random	0.09	0.5	1	4	100	MXL
Sim11717	I2_BC	I3_BC	2000000	Random	0.1	0.5	1	4	100	MXL
Sim11718	I2_BC	I3_BC	2000000	Random	0.15	0.5	1	4	100	MXL
Sim11719	I2_BC	I3_BC	2000000	Random	0.2	0.5	1	4	100	MXL
Sim11720	I2_BC	I3_BC	2000000	Random	0.25	0.5	1	4	100	MXL
Sim11721	I2_BC	I3_BC	2000000	Random	0.3	0.5	1	4	100	MXL
Sim11722	I2_BC	I3_BC	2000000	Random	0.35	0.5	1	4	100	MXL
Sim11723	I2_BC	I3_BC	2000000	Random	0.4	0.5	1	4	100	MXL
Sim11724	I2_BC	I3_BC	2000000	Random	0.45	0.5	1	4	100	MXL
Sim11725	I2_BC	I3_BC	2000000	Random	0.5	0.5	1	4	100	MXL
Sim11726	I2_BC	I3_BC	2000000	Random	0.6	0.5	1	4	100	MXL
Sim11727	I2_BC	I3_BC	2000000	Random	0.7	0.5	1	4	100	MXL
Sim11728	I2_BC	I3_BC	2000000	Random	0.8	0.5	1	4	100	MXL
Sim11729	I2_BC	I3_BC	2000000	Random	0.9	0.5	1	4	100	MXL
Sim11730	I2_BC	I3_BC	2000000	Random	0.95	0.5	1	4	100	MXL
Sim11731	I2_BC	I3_BC	2000000	Random	1	0.5	1	4	100	MXL
Sim11732	I8_BC	I2_BC	2000000	Random	0	0.5	1	6	100	SAS
Sim11733	I8_BC	I2_BC	2000000	Random	0.0001	0.5	1	6	100	SAS
Sim11734	I8_BC	I2_BC	2000000	Random	0.0002	0.5	1	6	100	SAS
Sim11735	I8_BC	I2_BC	2000000	Random	0.0003	0.5	1	6	100	SAS
Sim11736	I8_BC	I2_BC	2000000	Random	0.0004	0.5	1	6	100	SAS
Sim11737	I8_BC	I2_BC	2000000	Random	0.0005	0.5	1	6	100	SAS
Sim11738	I8_BC	I2_BC	2000000	Random	0.0006	0.5	1	6	100	SAS
Sim11739	I8_BC	I2_BC	2000000	Random	0.0007	0.5	1	6	100	SAS
Sim11740	I8_BC	I2_BC	2000000	Random	0.0008	0.5	1	6	100	SAS
Sim11741	I8_BC	I2_BC	2000000	Random	0.0009	0.5	1	6	100	SAS
Sim11742	I8_BC	I2_BC	2000000	Random	0.001	0.5	1	6	100	SAS
Sim11743	I8_BC	I2_BC	2000000	Random	0.002	0.5	1	6	100	SAS
Sim11744	I8_BC	I2_BC	2000000	Random	0.003	0.5	1	6	100	SAS
Sim11745	I8_BC	I2_BC	2000000	Random	0.004	0.5	1	6	100	SAS
Sim11746	I8_BC	I2_BC	2000000	Random	0.005	0.5	1	6	100	SAS
Sim11747	I8_BC	I2_BC	2000000	Random	0.006	0.5	1	6	100	SAS
Sim11748	I8_BC	I2_BC	2000000	Random	0.007	0.5	1	6	100	SAS
Sim11749	I8_BC	I2_BC	2000000	Random	0.008	0.5	1	6	100	SAS
Sim11750	I8_BC	I2_BC	2000000	Random	0.009	0.5	1	6	100	SAS
Sim11751	I8_BC	I2_BC	2000000	Random	0.01	0.5	1	6	100	SAS
Sim11752	I8_BC	I2_BC	2000000	Random	0.011	0.5	1	6	100	SAS
Sim11753	I8_BC	I2_BC	2000000	Random	0.012	0.5	1	6	100	SAS
Sim11754	I8_BC	I2_BC	2000000	Random	0.013	0.5	1	6	100	SAS
Sim11755	I8_BC	I2_BC	2000000	Random	0.014	0.5	1	6	100	SAS
Sim11756	I8_BC	I2_BC	2000000	Random	0.015	0.5	1	6	100	SAS
Sim11757	I8_BC	I2_BC	2000000	Random	0.016	0.5	1	6	100	SAS
Sim11758	I8_BC	I2_BC	2000000	Random	0.017	0.5	1	6	100	SAS
Sim11759	I8_BC	I2_BC	2000000	Random	0.018	0.5	1	6	100	SAS
Sim11760	I8_BC	I2_BC	2000000	Random	0.019	0.5	1	6	100	SAS
Sim11761	I8_BC	I2_BC	2000000	Random	0.02	0.5	1	6	100	SAS
Sim11762	I8_BC	I2_BC	2000000	Random	0.0225	0.5	1	6	100	SAS
Sim11763	I8_BC	I2_BC	2000000	Random	0.025	0.5	1	6	100	SAS
Sim11764	I8_BC	I2_BC	2000000	Random	0.0275	0.5	1	6	100	SAS
Sim11765	I8_BC	I2_BC	2000000	Random	0.03	0.5	1	6	100	SAS
Sim11766	I8_BC	I2_BC	2000000	Random	0.0325	0.5	1	6	100	SAS
Sim11767	I8_BC	I2_BC	2000000	Random	0.035	0.5	1	6	100	SAS
Sim11768	I8_BC	I2_BC	2000000	Random	0.0375	0.5	1	6	100	SAS
Sim11769	I8_BC	I2_BC	2000000	Random	0.04	0.5	1	6	100	SAS
Sim11770	I8_BC	I2_BC	2000000	Random	0.0425	0.5	1	6	100	SAS
Sim11771	I8_BC	I2_BC	2000000	Random	0.045	0.5	1	6	100	SAS
Sim11772	I8_BC	I2_BC	2000000	Random	0.0475	0.5	1	6	100	SAS
Sim11773	I8_BC	I2_BC	2000000	Random	0.05	0.5	1	6	100	SAS
Sim11774	I8_BC	I2_BC	2000000	Random	0.06	0.5	1	6	100	SAS
Sim11775	I8_BC	I2_BC	2000000	Random	0.07	0.5	1	6	100	SAS
Sim11776	I8_BC	I2_BC	2000000	Random	0.08	0.5	1	6	100	SAS
Sim11777	I8_BC	I2_BC	2000000	Random	0.09	0.5	1	6	100	SAS
Sim11778	I8_BC	I2_BC	2000000	Random	0.1	0.5	1	6	100	SAS
Sim11779	I8_BC	I2_BC	2000000	Random	0.15	0.5	1	6	100	SAS
Sim11780	I8_BC	I2_BC	2000000	Random	0.2	0.5	1	6	100	SAS
Sim11781	I8_BC	I2_BC	2000000	Random	0.25	0.5	1	6	100	SAS
Sim11782	I8_BC	I2_BC	2000000	Random	0.3	0.5	1	6	100	SAS
Sim11783	I8_BC	I2_BC	2000000	Random	0.35	0.5	1	6	100	SAS
Sim11784	I8_BC	I2_BC	2000000	Random	0.4	0.5	1	6	100	SAS
Sim11785	I8_BC	I2_BC	2000000	Random	0.45	0.5	1	6	100	SAS
Sim11786	I8_BC	I2_BC	2000000	Random	0.5	0.5	1	6	100	SAS
Sim11787	I8_BC	I2_BC	2000000	Random	0.6	0.5	1	6	100	SAS
Sim11788	I8_BC	I2_BC	2000000	Random	0.7	0.5	1	6	100	SAS
Sim11789	I8_BC	I2_BC	2000000	Random	0.8	0.5	1	6	100	SAS
Sim11790	I8_BC	I2_BC	2000000	Random	0.9	0.5	1	6	100	SAS
Sim11791	I8_BC	I2_BC	2000000	Random	0.95	0.5	1	6	100	SAS
Sim11792	I8_BC	I2_BC	2000000	Random	1	0.5	1	6	100	SAS
Sim11793	I8_BC	I3_BC	2000000	Random	0	0.5	1	6	100	MXL
Sim11794	I8_BC	I3_BC	2000000	Random	0.0001	0.5	1	6	100	MXL
Sim11795	I8_BC	I3_BC	2000000	Random	0.0002	0.5	1	6	100	MXL
Sim11796	I8_BC	I3_BC	2000000	Random	0.0003	0.5	1	6	100	MXL
Sim11797	I8_BC	I3_BC	2000000	Random	0.0004	0.5	1	6	100	MXL
Sim11798	I8_BC	I3_BC	2000000	Random	0.0005	0.5	1	6	100	MXL
Sim11799	I8_BC	I3_BC	2000000	Random	0.0006	0.5	1	6	100	MXL
Sim11800	I8_BC	I3_BC	2000000	Random	0.0007	0.5	1	6	100	MXL
Sim11801	I8_BC	I3_BC	2000000	Random	0.0008	0.5	1	6	100	MXL
Sim11802	I8_BC	I3_BC	2000000	Random	0.0009	0.5	1	6	100	MXL
Sim11803	I8_BC	I3_BC	2000000	Random	0.001	0.5	1	6	100	MXL
Sim11804	I8_BC	I3_BC	2000000	Random	0.002	0.5	1	6	100	MXL
Sim11805	I8_BC	I3_BC	2000000	Random	0.003	0.5	1	6	100	MXL
Sim11806	I8_BC	I3_BC	2000000	Random	0.004	0.5	1	6	100	MXL
Sim11807	I8_BC	I3_BC	2000000	Random	0.005	0.5	1	6	100	MXL
Sim11808	I8_BC	I3_BC	2000000	Random	0.006	0.5	1	6	100	MXL
Sim11809	I8_BC	I3_BC	2000000	Random	0.007	0.5	1	6	100	MXL
Sim11810	I8_BC	I3_BC	2000000	Random	0.008	0.5	1	6	100	MXL
Sim11811	I8_BC	I3_BC	2000000	Random	0.009	0.5	1	6	100	MXL
Sim11812	I8_BC	I3_BC	2000000	Random	0.01	0.5	1	6	100	MXL
Sim11813	I8_BC	I3_BC	2000000	Random	0.011	0.5	1	6	100	MXL
Sim11814	I8_BC	I3_BC	2000000	Random	0.012	0.5	1	6	100	MXL
Sim11815	I8_BC	I3_BC	2000000	Random	0.013	0.5	1	6	100	MXL
Sim11816	I8_BC	I3_BC	2000000	Random	0.014	0.5	1	6	100	MXL
Sim11817	I8_BC	I3_BC	2000000	Random	0.015	0.5	1	6	100	MXL
Sim11818	I8_BC	I3_BC	2000000	Random	0.016	0.5	1	6	100	MXL
Sim11819	I8_BC	I3_BC	2000000	Random	0.017	0.5	1	6	100	MXL
Sim11820	I8_BC	I3_BC	2000000	Random	0.018	0.5	1	6	100	MXL
Sim11821	I8_BC	I3_BC	2000000	Random	0.019	0.5	1	6	100	MXL
Sim11822	I8_BC	I3_BC	2000000	Random	0.02	0.5	1	6	100	MXL
Sim11823	I8_BC	I3_BC	2000000	Random	0.0225	0.5	1	6	100	MXL
Sim11824	I8_BC	I3_BC	2000000	Random	0.025	0.5	1	6	100	MXL
Sim11825	I8_BC	I3_BC	2000000	Random	0.0275	0.5	1	6	100	MXL
Sim11826	I8_BC	I3_BC	2000000	Random	0.03	0.5	1	6	100	MXL
Sim11827	I8_BC	I3_BC	2000000	Random	0.0325	0.5	1	6	100	MXL
Sim11828	I8_BC	I3_BC	2000000	Random	0.035	0.5	1	6	100	MXL
Sim11829	I8_BC	I3_BC	2000000	Random	0.0375	0.5	1	6	100	MXL
Sim11830	I8_BC	I3_BC	2000000	Random	0.04	0.5	1	6	100	MXL
Sim11831	I8_BC	I3_BC	2000000	Random	0.0425	0.5	1	6	100	MXL
Sim11832	I8_BC	I3_BC	2000000	Random	0.045	0.5	1	6	100	MXL
Sim11833	I8_BC	I3_BC	2000000	Random	0.0475	0.5	1	6	100	MXL
Sim11834	I8_BC	I3_BC	2000000	Random	0.05	0.5	1	6	100	MXL
Sim11835	I8_BC	I3_BC	2000000	Random	0.06	0.5	1	6	100	MXL
Sim11836	I8_BC	I3_BC	2000000	Random	0.07	0.5	1	6	100	MXL
Sim11837	I8_BC	I3_BC	2000000	Random	0.08	0.5	1	6	100	MXL
Sim11838	I8_BC	I3_BC	2000000	Random	0.09	0.5	1	6	100	MXL
Sim11839	I8_BC	I3_BC	2000000	Random	0.1	0.5	1	6	100	MXL
Sim11840	I8_BC	I3_BC	2000000	Random	0.15	0.5	1	6	100	MXL
Sim11841	I8_BC	I3_BC	2000000	Random	0.2	0.5	1	6	100	MXL
Sim11842	I8_BC	I3_BC	2000000	Random	0.25	0.5	1	6	100	MXL
Sim11843	I8_BC	I3_BC	2000000	Random	0.3	0.5	1	6	100	MXL
Sim11844	I8_BC	I3_BC	2000000	Random	0.35	0.5	1	6	100	MXL
Sim11845	I8_BC	I3_BC	2000000	Random	0.4	0.5	1	6	100	MXL
Sim11846	I8_BC	I3_BC	2000000	Random	0.45	0.5	1	6	100	MXL
Sim11847	I8_BC	I3_BC	2000000	Random	0.5	0.5	1	6	100	MXL
Sim11848	I8_BC	I3_BC	2000000	Random	0.6	0.5	1	6	100	MXL
Sim11849	I8_BC	I3_BC	2000000	Random	0.7	0.5	1	6	100	MXL
Sim11850	I8_BC	I3_BC	2000000	Random	0.8	0.5	1	6	100	MXL
Sim11851	I8_BC	I3_BC	2000000	Random	0.9	0.5	1	6	100	MXL
Sim11852	I8_BC	I3_BC	2000000	Random	0.95	0.5	1	6	100	MXL
Sim11853	I8_BC	I3_BC	2000000	Random	1	0.5	1	6	100	MXL
Sim11854	I2_BC	I3_BC	2000000	Random	0	0.5	1	6	100	MXL
Sim11855	I2_BC	I3_BC	2000000	Random	0.0001	0.5	1	6	100	MXL
Sim11856	I2_BC	I3_BC	2000000	Random	0.0002	0.5	1	6	100	MXL
Sim11857	I2_BC	I3_BC	2000000	Random	0.0003	0.5	1	6	100	MXL
Sim11858	I2_BC	I3_BC	2000000	Random	0.0004	0.5	1	6	100	MXL
Sim11859	I2_BC	I3_BC	2000000	Random	0.0005	0.5	1	6	100	MXL
Sim11860	I2_BC	I3_BC	2000000	Random	0.0006	0.5	1	6	100	MXL
Sim11861	I2_BC	I3_BC	2000000	Random	0.0007	0.5	1	6	100	MXL
Sim11862	I2_BC	I3_BC	2000000	Random	0.0008	0.5	1	6	100	MXL
Sim11863	I2_BC	I3_BC	2000000	Random	0.0009	0.5	1	6	100	MXL
Sim11864	I2_BC	I3_BC	2000000	Random	0.001	0.5	1	6	100	MXL
Sim11865	I2_BC	I3_BC	2000000	Random	0.002	0.5	1	6	100	MXL
Sim11866	I2_BC	I3_BC	2000000	Random	0.003	0.5	1	6	100	MXL
Sim11867	I2_BC	I3_BC	2000000	Random	0.004	0.5	1	6	100	MXL
Sim11868	I2_BC	I3_BC	2000000	Random	0.005	0.5	1	6	100	MXL
Sim11869	I2_BC	I3_BC	2000000	Random	0.006	0.5	1	6	100	MXL
